*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/27 11:42:44:2060,,,,NULL,FA 52 01 06 01,
2023/12/27 11:42:44:5285,,,,NULL,FA 52 02 06 01,
2023/12/27 11:42:44:8529,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:42:45:9353,,,,NULL,FA 52 01 04 01,
2023/12/27 11:42:46:2699,,,,NULL,FA 52 02 04 01,
2023/12/27 11:42:46:5917,,,,NULL,FA 52 03 04 01,
2023/12/27 11:42:47:6586,,,,NULL,FA 52 01 06 01,
2023/12/27 11:42:47:9813,,,,NULL,FA 52 02 06 01,
2023/12/27 11:42:48:3039,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:42:49:3164,,,,NULL,FA 52 01 04 01,
2023/12/27 11:42:49:6272,,,,NULL,FA 52 02 04 01,
2023/12/27 11:42:49:9499,,,,NULL,FA 52 03 04 01,
2023/12/27 11:42:51:0087,,,,NULL,FA 52 01 06 01,
2023/12/27 11:42:51:3406,,,,NULL,FA 52 02 06 01,
2023/12/27 11:42:51:6518,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:42:52:6428,,,,NULL,FA 52 01 04 01,
2023/12/27 11:42:52:9530,,,,NULL,FA 52 02 04 01,
2023/12/27 11:42:53:2795,,,,NULL,FA 52 03 04 01,
2023/12/27 11:42:54:3247,,,,NULL,FA 52 01 06 01,
2023/12/27 11:42:54:6389,,,,NULL,FA 52 02 06 01,
2023/12/27 11:42:54:9609,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:42:56:0171,,,,NULL,FA 52 01 04 01,
2023/12/27 11:42:56:3382,,,,NULL,FA 52 02 04 01,
2023/12/27 11:42:56:6635,,,,NULL,FA 52 03 04 01,
2023/12/27 11:42:57:7345,,,,NULL,FA 52 01 06 01,
2023/12/27 11:42:58:0665,,,,NULL,FA 52 02 06 01,
2023/12/27 11:42:58:3987,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:42:59:3893,,,,NULL,FA 52 01 04 01,
2023/12/27 11:42:59:7112,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:00:0451,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:01:1772,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:01:5201,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:01:8556,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:02:7746,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:03:0974,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:03:4181,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:04:5646,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:04:8860,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:05:2105,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:06:1366,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:06:4689,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:06:8137,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:07:9836,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:08:3186,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:08:6617,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:09:5197,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:09:8526,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:10:1847,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:11:2142,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:11:5163,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:11:8253,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:12:8717,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:13:2059,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:13:5279,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:14:4375,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:14:7469,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:15:0570,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:16:2261,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:16:5492,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:16:8591,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:17:7881,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:18:1006,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:18:4220,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:19:5865,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:19:9081,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:20:2303,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:21:2226,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:21:5459,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:21:8568,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:22:9379,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:23:2600,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:23:5811,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:24:6402,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:24:9521,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:25:2700,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:26:3162,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:26:6269,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:26:9492,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:27:9035,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:28:2136,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:28:5606,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:29:7045,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:30:0375,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:30:3542,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:31:4418,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:31:7657,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:32:1094,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:33:0922,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:33:4418,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:33:7669,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:34:9022,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:35:2128,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:35:5469,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:36:4752,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:36:7947,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:37:1285,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:38:2113,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:38:5353,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:38:8584,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:39:8761,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:40:1988,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:40:5199,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:41:6500,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:41:9850,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:42:3185,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:43:2216,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:43:5427,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:43:8748,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:45:0596,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:45:3808,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:45:7018,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:46:5825,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:46:9265,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:47:2598,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:48:1843,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:48:4943,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:48:8154,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:49:9377,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:50:2601,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:50:5829,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:51:4744,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:51:7941,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:52:1262,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:53:3250,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:53:6375,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:53:9803,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:54:8584,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:55:1795,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:55:5236,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:43:56:7107,,,,NULL,FA 52 01 04 01,
2023/12/27 11:43:57:0418,,,,NULL,FA 52 02 04 01,
2023/12/27 11:43:57:3411,,,,NULL,FA 52 03 04 01,
2023/12/27 11:43:58:3679,,,,NULL,FA 52 01 06 01,
2023/12/27 11:43:58:6899,,,,NULL,FA 52 02 06 01,
2023/12/27 11:43:58:9999,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:44:00:0553,,,,NULL,FA 52 01 04 01,
2023/12/27 11:44:00:3774,,,,NULL,FA 52 02 04 01,
2023/12/27 11:44:00:6985,,,,NULL,FA 52 03 04 01,
2023/12/27 11:44:01:7078,,,,NULL,FA 52 01 06 01,
2023/12/27 11:44:02:0187,,,,NULL,FA 52 02 06 01,
2023/12/27 11:44:02:3410,0,A-1,0,NULL,FA 52 03 06 01,
2023/12/27 11:45:02:7339,,,,NULL,FA 57 00 02 01,
2023/12/27 11:45:07:7640,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:08:0864,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:09:3484,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:09:6814,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:10:0022,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:11:1022,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:11:4235,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:11:7444,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:12:9901,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:13:3221,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:13:6543,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:14:4485,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:14:7942,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:15:1264,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:16:3721,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:16:7090,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:17:0410,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:17:8356,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:18:1679,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:18:5011,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:19:4415,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:19:7969,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:20:1085,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:21:1773,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:21:5098,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:21:8199,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:22:8715,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:23:1935,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:23:5048,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:24:5291,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:24:8321,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:25:1424,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:26:1929,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:26:5148,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:26:8367,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:27:8831,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:28:1961,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:28:5171,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:29:5434,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:29:8529,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:30:1959,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:31:2880,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:31:6214,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:31:9323,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:32:9745,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:33:2951,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:33:6072,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:34:6205,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:34:9646,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:35:2914,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:36:3419,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:36:6630,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:36:9861,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:37:9667,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:38:2946,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:38:6361,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:39:7064,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:40:0385,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:40:3613,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:41:3423,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:41:6750,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:42:0078,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:43:1927,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:43:5080,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:43:8292,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:44:7095,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:45:0351,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:45:3689,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:46:4959,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:46:8241,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:47:1691,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:48:0943,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:48:4489,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:48:7629,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:50:0112,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:50:3373,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:50:6711,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:51:4768,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:51:8203,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:52:1645,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:53:2252,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:53:5354,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:53:8614,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:54:8209,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:55:1337,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:55:4443,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:56:4246,,,,NULL,FA 52 01 06 01,
2023/12/27 11:45:56:7471,,,,NULL,FA 52 02 06 01,
2023/12/27 11:45:57:0686,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:45:58:1942,,,,NULL,FA 52 01 04 01,
2023/12/27 11:45:58:5401,,,,NULL,FA 52 02 04 01,
2023/12/27 11:45:58:8559,,,,NULL,FA 52 03 04 01,
2023/12/27 11:45:59:8095,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:00:1197,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:00:4416,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:01:5421,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:01:8577,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:02:1798,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:03:1962,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:03:5063,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:03:8384,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:04:9065,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:05:2281,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:05:5399,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:06:5898,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:06:9145,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:07:2255,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:08:2834,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:08:6157,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:08:9597,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:10:0400,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:10:3609,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:10:6970,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:11:6425,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:11:9639,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:12:2867,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:13:4041,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:13:7484,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:14:0509,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:14:9916,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:15:3346,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:15:6887,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:16:7566,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:17:0825,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:17:3958,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:18:3551,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:18:6879,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:19:0101,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:20:1000,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:20:4323,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:20:7655,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:21:7117,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:22:0448,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:22:3674,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:23:5867,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:23:9218,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:24:2439,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:25:1136,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:25:4377,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:25:7699,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:26:9928,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:27:3378,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:27:6807,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:28:4855,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:28:8064,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:29:1280,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:30:1341,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:30:4460,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:30:7891,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:31:8452,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:32:1894,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:32:4995,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:33:4920,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:33:8031,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:34:1242,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:35:2023,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:35:5233,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:35:8335,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:36:7779,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:37:0980,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:37:4091,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:38:5536,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:38:8764,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:39:1975,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:40:2661,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:40:5774,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:40:8994,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:41:9360,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:42:2572,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:42:5788,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:43:6565,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:43:9800,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:44:3226,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:45:3239,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:45:6367,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:45:9583,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:47:1135,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:47:4481,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:47:7726,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:48:6899,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:49:0120,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:49:3345,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:50:4771,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:50:7999,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:51:1343,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:52:0712,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:52:4050,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:52:7269,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:53:8970,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:54:2294,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:54:5511,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:55:4429,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:55:7657,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:56:1102,,,,NULL,FA 52 03 04 01,
2023/12/27 11:46:57:3050,,,,NULL,FA 52 01 06 01,
2023/12/27 11:46:57:6380,,,,NULL,FA 52 02 06 01,
2023/12/27 11:46:57:9700,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:46:58:8178,,,,NULL,FA 52 01 04 01,
2023/12/27 11:46:59:1609,,,,NULL,FA 52 02 04 01,
2023/12/27 11:46:59:4988,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:00:6578,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:00:9799,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:01:3230,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:02:1926,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:02:5248,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:02:8791,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:03:8946,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:04:2176,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:04:5186,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:05:5318,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:05:8429,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:06:1750,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:07:1912,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:07:5047,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:07:8365,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:08:8940,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:09:2277,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:09:5389,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:10:5901,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:10:9127,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:11:2248,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:12:2598,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:12:5827,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:12:9248,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:13:9082,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:14:2344,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:14:5555,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:15:6345,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:15:9449,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:16:2888,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:17:4837,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:17:8061,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:18:1288,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:18:9885,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:19:3210,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:19:6431,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:20:7360,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:21:0569,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:21:3795,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:22:3815,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:22:7044,,,,NULL,FA 52 02 04 01,
2023/12/27 11:47:23:0401,,,,NULL,FA 52 03 04 01,
2023/12/27 11:47:24:1964,,,,NULL,FA 52 01 06 01,
2023/12/27 11:47:24:5300,,,,NULL,FA 52 02 06 01,
2023/12/27 11:47:24:8646,0,A-1,1,NULL,FA 52 03 06 01,
2023/12/27 11:47:25:7455,,,,NULL,FA 52 01 04 01,
2023/12/27 11:47:26:0564,,,,NULL,FA 52 02 04 01,
