*Time,*Loop,*Phase,*Blockloop,*PowerMode,*Send_CMD,*Receive_CMD
2023/12/29 11:27:15:9080,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:16:0213,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:16:6866,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:16:8115,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:16:9459,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:18:9320,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:19:0444,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:19:1698,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:19:8882,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:20:0022,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:20:1469,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:22:1138,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:22:2369,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:22:3605,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:23:0806,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:23:2046,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:23:3289,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:25:2886,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:25:4012,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:25:5374,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:26:2627,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:26:3971,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:26:5079,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:28:4467,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:28:5753,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:28:7099,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:29:4529,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:29:5739,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:29:6936,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:31:6303,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:31:7513,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:31:8706,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:32:5734,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:32:7329,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:32:8562,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:34:8210,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:34:9317,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:35:0444,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:35:7769,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:35:9111,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:36:0367,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:37:9812,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:38:0947,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:38:2193,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:39:0178,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:39:1423,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:39:2879,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:41:1759,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:41:3010,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:41:4363,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:42:2451,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:42:3594,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:42:4809,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:44:3163,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:44:4626,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:44:5825,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:45:4735,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:45:5972,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:45:7207,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:47:5109,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:47:6412,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:47:7599,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:48:4968,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:48:6093,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:48:7186,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:50:6575,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:50:7702,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:50:8981,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:51:5995,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:51:7101,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:51:8191,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:53:8041,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:53:9177,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:54:0305,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:54:7096,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:54:8243,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:54:9260,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:27:56:9507,,,,NULL,FA 52 01 04 01,
2023/12/29 11:27:57:0643,,,,NULL,FA 52 02 04 01,
2023/12/29 11:27:57:1889,,,,NULL,FA 52 03 04 01,
2023/12/29 11:27:57:9241,,,,NULL,FA 52 01 06 01,
2023/12/29 11:27:58:0368,,,,NULL,FA 52 02 06 01,
2023/12/29 11:27:58:1606,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:00:0910,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:00:2257,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:00:3523,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:01:0845,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:01:1949,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:01:3305,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:03:2898,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:03:3980,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:03:4968,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:04:2405,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:04:3747,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:04:4990,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:06:4823,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:06:6176,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:06:7507,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:07:5153,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:07:6359,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:07:7647,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:09:6353,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:09:7681,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:09:9000,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:10:7034,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:10:8290,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:10:9605,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:12:8123,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:12:9470,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:13:0707,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:13:8615,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:14:0071,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:14:1418,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:15:9826,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:16:0967,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:16:2199,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:17:0249,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:17:1495,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:17:2733,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:19:1515,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:19:2874,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:19:4258,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:20:3234,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:20:4471,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:20:5487,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:22:3015,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:22:4032,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:22:5167,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:23:1551,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:23:2782,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:23:3904,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:25:4677,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:25:5929,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:25:7388,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:26:3520,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:26:4755,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:26:5991,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:28:6466,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:28:7593,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:28:8722,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:29:5714,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:29:6968,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:29:8203,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:31:7852,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:31:9109,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:32:0236,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:32:8234,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:32:9472,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:33:0627,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:34:9447,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:35:0691,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:35:2060,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:36:0820,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:36:2000,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:36:3270,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:38:1087,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:38:2205,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:38:3470,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:39:1227,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:39:2590,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:39:3943,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:41:2656,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:41:4120,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:41:5394,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:42:3739,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:42:4979,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:42:6334,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:44:4485,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:44:5735,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:44:7103,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:45:5533,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:45:6944,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:45:8187,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:47:6000,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:47:7394,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:47:8523,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:48:6432,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:48:7608,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:48:8912,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:50:7968,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:50:9313,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:51:0671,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:51:9369,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:52:0831,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:52:2186,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:53:9925,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:54:1166,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:54:2413,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:55:0022,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:55:1160,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:55:2406,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:28:57:1331,,,,NULL,FA 52 01 04 01,
2023/12/29 11:28:57:2493,,,,NULL,FA 52 02 04 01,
2023/12/29 11:28:57:3630,,,,NULL,FA 52 03 04 01,
2023/12/29 11:28:58:0322,,,,NULL,FA 52 01 06 01,
2023/12/29 11:28:58:1569,,,,NULL,FA 52 02 06 01,
2023/12/29 11:28:58:2700,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:29:00:2753,,,,NULL,FA 52 01 04 01,
2023/12/29 11:29:00:3913,,,,NULL,FA 52 02 04 01,
2023/12/29 11:29:00:5080,,,,NULL,FA 52 03 04 01,
2023/12/29 11:29:01:2406,,,,NULL,FA 52 01 06 01,
2023/12/29 11:29:01:3531,,,,NULL,FA 52 02 06 01,
2023/12/29 11:29:01:4882,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:29:03:4857,,,,NULL,FA 52 01 04 01,
2023/12/29 11:29:03:6500,,,,NULL,FA 52 02 04 01,
2023/12/29 11:29:03:7629,,,,NULL,FA 52 03 04 01,
2023/12/29 11:29:04:5077,,,,NULL,FA 52 01 06 01,
2023/12/29 11:29:04:6443,,,,NULL,FA 52 02 06 01,
2023/12/29 11:29:04:7897,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:29:06:6553,,,,NULL,FA 52 01 04 01,
2023/12/29 11:29:06:7913,,,,NULL,FA 52 02 04 01,
2023/12/29 11:29:06:9319,,,,NULL,FA 52 03 04 01,
2023/12/29 11:29:07:7352,,,,NULL,FA 52 01 06 01,
2023/12/29 11:29:07:8513,,,,NULL,FA 52 02 06 01,
2023/12/29 11:29:08:1947,0,B-1,0,NULL,FA 52 03 06 01,
2023/12/29 11:30:14:9776,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:15:8010,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:15:9367,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:16:0491,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:18:0994,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:18:2250,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:18:3519,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:19:2196,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:19:3540,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:19:4998,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:21:2863,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:21:4322,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:21:5564,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:22:4511,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:22:5753,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:22:7209,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:24:4675,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:24:6028,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:24:7269,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:25:4671,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:25:5818,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:25:7052,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:27:6367,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:27:7495,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:27:8773,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:28:6350,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:28:7587,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:28:8824,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:30:7962,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:30:9237,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:31:0596,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:31:7278,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:31:8472,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:31:9567,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:33:9393,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:34:0605,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:34:1936,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:34:9439,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:35:0612,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:35:1835,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:37:0983,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:37:2298,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:37:3516,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:38:1045,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:38:2136,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:38:3551,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:40:2741,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:40:3980,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:40:5105,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:41:2227,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:41:3474,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:41:4725,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:43:4503,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:43:5738,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:43:7087,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:44:5233,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:44:6480,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:44:7946,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:46:6286,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:46:7537,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:46:8759,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:47:8128,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:47:9376,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:48:0391,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:49:8760,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:50:0181,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:50:1393,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:50:9136,,,,NULL,FA 52 03 04 05,
2023/12/29 11:30:51:1590,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:51:2933,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:52:9616,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:53:0811,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:53:2042,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:54:1076,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:54:2391,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:54:3732,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:56:1294,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:56:2386,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:56:3684,,,,NULL,FA 52 03 04 01,
2023/12/29 11:30:57:1796,,,,NULL,FA 52 01 06 01,
2023/12/29 11:30:57:2909,,,,NULL,FA 52 02 06 01,
2023/12/29 11:30:57:4214,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:30:59:2991,,,,NULL,FA 52 01 04 01,
2023/12/29 11:30:59:4207,,,,NULL,FA 52 02 04 01,
2023/12/29 11:30:59:5427,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:00:2092,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:00:3327,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:00:4454,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:02:4876,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:02:6009,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:02:7365,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:03:4496,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:03:5743,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:03:6760,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:05:6172,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:05:7529,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:05:8780,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:06:6705,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:06:8171,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:06:9407,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:08:7853,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:08:8983,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:09:0116,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:09:8148,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:09:9274,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:10:0364,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:11:9276,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:12:0603,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:12:1848,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:12:9678,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:13:0980,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:13:2175,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:15:1080,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:15:2272,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:15:3511,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:16:0577,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:16:1778,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:16:2880,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:18:2529,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:18:3859,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:18:5070,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:19:3909,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:19:5230,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:19:6576,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:21:4405,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:21:5537,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:21:6683,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:22:6122,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:22:7688,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:22:9035,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:24:6054,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:24:7300,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:24:8539,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:25:8052,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:25:9399,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:26:0745,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:27:8014,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:27:9595,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:28:1308,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:29:0779,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:29:2236,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:29:3577,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:30:9641,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:31:0880,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:31:2112,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:31:8985,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:32:0127,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:32:1264,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:34:1346,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:34:2483,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:34:3626,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:35:0002,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:35:1130,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:35:2246,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:37:2577,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:37:3710,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:37:4951,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:38:2298,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:38:3628,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:38:5073,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:40:4462,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:40:5601,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:40:6837,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:41:4450,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:41:5764,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:41:6835,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:43:6047,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:43:7284,,,,NULL,FA 52 02 04 01,
2023/12/29 11:31:43:8411,,,,NULL,FA 52 03 04 01,
2023/12/29 11:31:44:6076,,,,NULL,FA 52 01 06 01,
2023/12/29 11:31:44:7385,,,,NULL,FA 52 02 06 01,
2023/12/29 11:31:44:8372,0,B-1,1,NULL,FA 52 03 06 01,
2023/12/29 11:31:46:7596,,,,NULL,FA 52 01 04 01,
2023/12/29 11:31:46:8878,,,,NULL,FA 52 02 04 01,
